,singletrial_fname,Rejection
18043,sub-0127_ses-01_run-03_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.13932994
18044,sub-0127_ses-01_run-03_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz,-0.07853143
18045,sub-0127_ses-01_run-03_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.736395
18046,sub-0127_ses-01_run-03_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.7885851
18047,sub-0127_ses-01_run-03_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.7941999
18048,sub-0127_ses-01_run-04_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,1.4734386
18049,sub-0127_ses-01_run-04_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,0.17318773
18050,sub-0127_ses-01_run-04_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.41050556
18051,sub-0127_ses-01_run-04_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,0.5198138
18052,sub-0127_ses-01_run-04_runtype-cognitive_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,0.33373356
18053,sub-0127_ses-01_run-04_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,0.6335258
18054,sub-0127_ses-01_run-04_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,-0.99865586
18055,sub-0127_ses-01_run-04_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.31498078
18056,sub-0127_ses-01_run-04_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz,-0.062120363
18057,sub-0127_ses-01_run-04_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,0.78265053
18058,sub-0127_ses-01_run-04_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,1.0001143
18059,sub-0127_ses-01_run-04_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.7552464
18060,sub-0127_ses-01_run-05_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,-0.21209383
18061,sub-0127_ses-01_run-05_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-0.96456206
18062,sub-0127_ses-01_run-05_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,0.059785496
18063,sub-0127_ses-01_run-05_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,1.4416695
18064,sub-0127_ses-01_run-05_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.54779464
18065,sub-0127_ses-01_run-05_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.51695967
18066,sub-0127_ses-01_run-05_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,-0.74278027
18067,sub-0127_ses-01_run-05_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,1.0439557
18068,sub-0127_ses-01_run-05_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.72939557
18069,sub-0127_ses-01_run-05_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,-1.9176462
18070,sub-0127_ses-01_run-05_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-1.0627561
18071,sub-0127_ses-01_run-05_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,-0.537791
18072,sub-0127_ses-01_run-06_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,0.19781117
18073,sub-0127_ses-01_run-06_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-0.56802034
18074,sub-0127_ses-01_run-06_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz,0.07620816
18075,sub-0127_ses-01_run-06_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,0.50330514
18076,sub-0127_ses-01_run-06_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,0.73157763
18077,sub-0127_ses-01_run-06_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,-1.401523
18078,sub-0127_ses-01_run-06_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,-0.27009743
18079,sub-0127_ses-01_run-06_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-1.2764146
18080,sub-0127_ses-01_run-06_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,-0.47781572
18081,sub-0127_ses-01_run-06_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,0.1379709
18082,sub-0127_ses-01_run-06_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,-0.39903677
18083,sub-0127_ses-01_run-06_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.18191396
18084,sub-0127_ses-03_run-01_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,-0.70943487
18085,sub-0127_ses-03_run-01_runtype-cognitive_event-stimulus_trial-001_cuetype-high_stimintensity-low.nii.gz,0.47494388
18086,sub-0127_ses-03_run-01_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz,0.4941375
18087,sub-0127_ses-03_run-01_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,-1.4502134
18088,sub-0127_ses-03_run-01_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,-1.3017137
18089,sub-0127_ses-03_run-01_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.3450959
18090,sub-0127_ses-03_run-01_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,-1.8383716
18091,sub-0127_ses-03_run-01_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.58061945
18092,sub-0127_ses-03_run-01_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-high.nii.gz,-2.3258815
18093,sub-0127_ses-03_run-01_runtype-cognitive_event-stimulus_trial-009_cuetype-high_stimintensity-med.nii.gz,-0.7816201
18094,sub-0127_ses-03_run-01_runtype-cognitive_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz,-0.06786522
18095,sub-0127_ses-03_run-01_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz,-0.8697092
18096,sub-0127_ses-03_run-02_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,0.5827061
18097,sub-0127_ses-03_run-02_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,1.268446
18098,sub-0127_ses-03_run-02_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,1.2969782
18099,sub-0127_ses-03_run-02_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-0.5648171
18100,sub-0127_ses-03_run-02_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-1.4762042
18101,sub-0127_ses-03_run-02_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.21227708
18102,sub-0127_ses-03_run-02_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,0.7549197
18103,sub-0127_ses-03_run-02_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,0.1412323
18104,sub-0127_ses-03_run-02_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,2.802152
18105,sub-0127_ses-03_run-02_runtype-vicarious_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,-0.92268103
18106,sub-0127_ses-03_run-02_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.17089348
18107,sub-0127_ses-03_run-02_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.07788588
18108,sub-0127_ses-03_run-03_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz,1.4038754
18109,sub-0127_ses-03_run-03_runtype-pain_event-stimulus_trial-001_cuetype-high_stimintensity-high.nii.gz,-3.6735647
18110,sub-0127_ses-03_run-03_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,2.2803357
18111,sub-0127_ses-03_run-03_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,1.5665247
18112,sub-0127_ses-03_run-03_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,1.0563853
18113,sub-0127_ses-03_run-03_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz,0.8337519
18114,sub-0127_ses-03_run-03_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,1.277492
18115,sub-0127_ses-03_run-03_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-med.nii.gz,2.1126182
18116,sub-0127_ses-03_run-03_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,1.2844819
18117,sub-0127_ses-03_run-03_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,1.4697719
18118,sub-0127_ses-03_run-03_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-2.200042
18119,sub-0127_ses-03_run-03_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz,0.11737166
18120,sub-0127_ses-03_run-04_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,-0.57488734
18121,sub-0127_ses-03_run-04_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,0.75637037
18122,sub-0127_ses-03_run-04_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,0.5005008
18123,sub-0127_ses-03_run-04_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,0.18537083
18124,sub-0127_ses-03_run-04_runtype-vicarious_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,-0.9634633
18125,sub-0127_ses-03_run-04_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,-0.90653634
18126,sub-0127_ses-03_run-04_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,0.015902799
18127,sub-0127_ses-03_run-04_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.5731759
18128,sub-0127_ses-03_run-04_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz,-0.038951103
18129,sub-0127_ses-03_run-04_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,1.3932058
18130,sub-0127_ses-03_run-04_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.6301724
18131,sub-0127_ses-03_run-04_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.7395075
18132,sub-0127_ses-03_run-05_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz,-1.7420561
18133,sub-0127_ses-03_run-05_runtype-cognitive_event-stimulus_trial-001_cuetype-high_stimintensity-low.nii.gz,-1.2410032
18134,sub-0127_ses-03_run-05_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz,0.57003224
18135,sub-0127_ses-03_run-05_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,-0.5076881
18136,sub-0127_ses-03_run-05_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,-1.5489782
18137,sub-0127_ses-03_run-05_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.09101594
18138,sub-0127_ses-03_run-05_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-med.nii.gz,-0.03646576
18139,sub-0127_ses-03_run-05_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-low.nii.gz,2.766504
18140,sub-0127_ses-03_run-05_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-high.nii.gz,-0.40516007
18141,sub-0127_ses-03_run-05_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,-2.1576207
18142,sub-0127_ses-03_run-05_runtype-cognitive_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz,-0.88545525
18143,sub-0127_ses-03_run-05_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.86434984
18144,sub-0127_ses-03_run-06_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,-0.7948501
18145,sub-0127_ses-03_run-06_runtype-pain_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz,0.68297994
18146,sub-0127_ses-03_run-06_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,1.2041961
18147,sub-0127_ses-03_run-06_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,1.3517171
18148,sub-0127_ses-03_run-06_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-med.nii.gz,0.6370557
18149,sub-0127_ses-03_run-06_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.14997797
18150,sub-0127_ses-03_run-06_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,0.08200339
18151,sub-0127_ses-03_run-06_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.37369928
18152,sub-0127_ses-03_run-06_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,0.7583611
18153,sub-0127_ses-03_run-06_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-high.nii.gz,-0.33540887
18154,sub-0127_ses-03_run-06_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,-0.035699613
18155,sub-0127_ses-03_run-06_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,0.15150926
18156,sub-0127_ses-04_run-01_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,0.36476234
18157,sub-0127_ses-04_run-01_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,1.4182652
18158,sub-0127_ses-04_run-01_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,-1.1029826
18159,sub-0127_ses-04_run-01_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-0.4212596
18160,sub-0127_ses-04_run-01_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,0.7884134
18161,sub-0127_ses-04_run-01_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,1.6768254
18162,sub-0127_ses-04_run-01_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,0.67014456
18163,sub-0127_ses-04_run-01_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,-1.0291424
18164,sub-0127_ses-04_run-01_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-1.6897979
18165,sub-0127_ses-04_run-01_runtype-vicarious_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,-0.73514664
18166,sub-0127_ses-04_run-01_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-1.7488494
18167,sub-0127_ses-04_run-01_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.55211276
18168,sub-0127_ses-04_run-02_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,-0.8632003
18169,sub-0127_ses-04_run-02_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,0.12275876
18170,sub-0127_ses-04_run-02_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz,-0.008401199
18171,sub-0127_ses-04_run-02_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-0.43373752
18172,sub-0127_ses-04_run-02_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,-0.0021963944
18173,sub-0127_ses-04_run-02_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,0.17685927
18174,sub-0127_ses-04_run-02_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,-0.3817679
18175,sub-0127_ses-04_run-02_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,2.4173238
18176,sub-0127_ses-04_run-02_runtype-pain_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,0.7311613
18177,sub-0127_ses-04_run-02_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,-0.0050737336
18178,sub-0127_ses-04_run-02_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,0.7756994
18179,sub-0127_ses-04_run-02_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.8885739
18180,sub-0127_ses-04_run-03_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz,1.969304
18181,sub-0127_ses-04_run-03_runtype-cognitive_event-stimulus_trial-001_cuetype-high_stimintensity-high.nii.gz,-1.5959202
18182,sub-0127_ses-04_run-03_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-1.0241975
18183,sub-0127_ses-04_run-03_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,-1.5543596
18184,sub-0127_ses-04_run-03_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.8012031
18185,sub-0127_ses-04_run-03_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz,-0.0024558408
18186,sub-0127_ses-04_run-03_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,-2.101311
18187,sub-0127_ses-04_run-03_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-med.nii.gz,-2.021887
18188,sub-0127_ses-04_run-03_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-1.9670819
18189,sub-0127_ses-04_run-03_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,-0.6194713
18190,sub-0127_ses-04_run-03_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-1.1724756
18191,sub-0127_ses-04_run-03_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz,-0.5433486
18192,sub-0127_ses-04_run-04_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,0.13682908
18193,sub-0127_ses-04_run-04_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,-0.1827684
18194,sub-0127_ses-04_run-04_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz,0.31962752
18195,sub-0127_ses-04_run-04_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,0.4779285
18196,sub-0127_ses-04_run-04_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,0.83635354
18197,sub-0127_ses-04_run-04_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,0.79833984
18198,sub-0127_ses-04_run-04_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,-1.0261095
18199,sub-0127_ses-04_run-04_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-low.nii.gz,-0.35126668
18200,sub-0127_ses-04_run-04_runtype-pain_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,1.6627201
18201,sub-0127_ses-04_run-04_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-med.nii.gz,-0.35798642
18202,sub-0127_ses-04_run-04_runtype-pain_event-stimulus_trial-010_cuetype-low_stimintensity-med.nii.gz,0.26759553
18203,sub-0127_ses-04_run-04_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,0.46345377
18204,sub-0127_ses-04_run-05_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,-1.2071354
18205,sub-0127_ses-04_run-05_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,0.4526873
18206,sub-0127_ses-04_run-05_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,-1.6054797
18207,sub-0127_ses-04_run-05_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-1.1075963
18208,sub-0127_ses-04_run-05_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.13837306
18209,sub-0127_ses-04_run-05_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.36465228
18210,sub-0127_ses-04_run-05_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,0.28916144
18211,sub-0127_ses-04_run-05_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,-0.5209478
18212,sub-0127_ses-04_run-05_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-1.2396941
18213,sub-0127_ses-04_run-05_runtype-vicarious_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,0.73760015
18214,sub-0127_ses-04_run-05_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-1.4143217
18215,sub-0127_ses-04_run-05_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,-1.0769967
18216,sub-0127_ses-04_run-06_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz,-3.179002
18217,sub-0127_ses-04_run-06_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,-1.6863474
18218,sub-0127_ses-04_run-06_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,-0.09179294
18219,sub-0127_ses-04_run-06_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,-2.4134343
18220,sub-0127_ses-04_run-06_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,-1.2547696
18221,sub-0127_ses-04_run-06_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,-0.49081522
18222,sub-0127_ses-04_run-06_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,-0.78634375
18223,sub-0127_ses-04_run-06_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-med.nii.gz,-0.9666652
18224,sub-0127_ses-04_run-06_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-3.1426609
18225,sub-0127_ses-04_run-06_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.4617966
18226,sub-0127_ses-04_run-06_runtype-cognitive_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz,-0.15018871
18227,sub-0127_ses-04_run-06_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz,-0.27261522
18228,sub-0128_ses-01_run-01_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz,1.3128816
18229,sub-0128_ses-01_run-01_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,1.830304
18230,sub-0128_ses-01_run-01_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,2.5642908
18231,sub-0128_ses-01_run-01_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,1.9626449
18232,sub-0128_ses-01_run-01_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,2.4393
18233,sub-0128_ses-01_run-01_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz,1.2981404
18234,sub-0128_ses-01_run-01_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,1.8798012
18235,sub-0128_ses-01_run-01_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,1.4285022
18236,sub-0128_ses-01_run-01_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,1.0583094
18237,sub-0128_ses-01_run-01_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz,2.9664013
18238,sub-0128_ses-01_run-01_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,2.641637
18239,sub-0128_ses-01_run-01_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,1.8576572
18240,sub-0128_ses-01_run-02_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,3.960802
18241,sub-0128_ses-01_run-02_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,0.8845388
18242,sub-0128_ses-01_run-02_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,0.8482171
18243,sub-0128_ses-01_run-02_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,1.0187985
18244,sub-0128_ses-01_run-02_runtype-cognitive_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,1.8072698
18245,sub-0128_ses-01_run-02_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,1.7053909
18246,sub-0128_ses-01_run-02_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,2.3436651
18247,sub-0128_ses-01_run-02_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,0.8366253
18248,sub-0128_ses-01_run-02_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz,1.4444807
18249,sub-0128_ses-01_run-02_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,1.5029389
18250,sub-0128_ses-01_run-02_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,0.91515964
18251,sub-0128_ses-01_run-02_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,1.3240198
18252,sub-0128_ses-01_run-03_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz,0.932837
18253,sub-0128_ses-01_run-03_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,1.5137297
18254,sub-0128_ses-01_run-03_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,1.3204628
