	filename	sub	ses	run	runtype	cuetype	stimtype	singletrial_name	singletrial_index	intercept	beta	modelfit
1814	sub-0111_ses-03_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-02	pain	high	low	epoch-stim_trial-002_cue-high_stim-low	trial-003	-1.4282401260767117	2.8593399845729133	0.6551336916027564
1815	sub-0111_ses-03_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-02	pain	low	med	epoch-stim_trial-003_cue-low_stim-med	trial-004	-1.4282401260767117	1.5156283350441022	0.6551336916027564
1816	sub-0111_ses-03_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-02	pain	high	high	epoch-stim_trial-004_cue-high_stim-high	trial-005	-1.4282401260767117	2.291380122873268	0.6551336916027564
1817	sub-0111_ses-03_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-02	pain	low	low	epoch-stim_trial-005_cue-low_stim-low	trial-006	-1.4282401260767117	2.7925675070230747	0.6551336916027564
1818	sub-0111_ses-03_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-02	pain	low	high	epoch-stim_trial-006_cue-low_stim-high	trial-007	-1.4282401260767117	2.040551742222108	0.6551336916027564
1819	sub-0111_ses-03_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-02	pain	low	low	epoch-stim_trial-007_cue-low_stim-low	trial-008	-1.4282401260767117	1.916170052574562	0.6551336916027564
1820	sub-0111_ses-03_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-02	pain	high	high	epoch-stim_trial-008_cue-high_stim-high	trial-009	-1.4282401260767117	3.5280562399806237	0.6551336916027564
1821	sub-0111_ses-03_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-02	pain	low	high	epoch-stim_trial-009_cue-low_stim-high	trial-010	-1.4282401260767117	2.473139096714982	0.6551336916027564
1822	sub-0111_ses-03_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-02	pain	high	med	epoch-stim_trial-010_cue-high_stim-med	trial-011	-1.4282401260767117	2.594171039572478	0.6551336916027564
1823	sub-0111_ses-03_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-02	pain	high	med	epoch-stim_trial-011_cue-high_stim-med	trial-012	-1.4282401260767117	2.678997125944147	0.6551336916027564
1824	sub-0111_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-04	pain	low	med	epoch-stim_trial-000_cue-low_stim-med	trial-001	-0.9449400997970842	4.064003642221273	0.703710557255883
1825	sub-0111_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-04	pain	low	high	epoch-stim_trial-001_cue-low_stim-high	trial-002	-0.9449400997970842	1.904761354646351	0.703710557255883
1826	sub-0111_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-04	pain	high	low	epoch-stim_trial-002_cue-high_stim-low	trial-003	-0.9449400997970842	3.159789541088655	0.703710557255883
1827	sub-0111_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-04	pain	high	med	epoch-stim_trial-003_cue-high_stim-med	trial-004	-0.9449400997970842	3.1130729731082885	0.703710557255883
1828	sub-0111_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-04	pain	high	high	epoch-stim_trial-004_cue-high_stim-high	trial-005	-0.9449400997970842	2.9588189102396703	0.703710557255883
1829	sub-0111_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-04	pain	low	high	epoch-stim_trial-005_cue-low_stim-high	trial-006	-0.9449400997970842	1.7239852124541688	0.703710557255883
1830	sub-0111_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-04	pain	low	low	epoch-stim_trial-006_cue-low_stim-low	trial-007	-0.9449400997970842	2.011094492580916	0.703710557255883
1831	sub-0111_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-04	pain	high	high	epoch-stim_trial-007_cue-high_stim-high	trial-008	-0.9449400997970842	2.5724532856642885	0.703710557255883
1832	sub-0111_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-04	pain	high	low	epoch-stim_trial-008_cue-high_stim-low	trial-009	-0.9449400997970842	2.1884385351196047	0.703710557255883
1833	sub-0111_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-04	pain	low	med	epoch-stim_trial-009_cue-low_stim-med	trial-010	-0.9449400997970842	2.514655845932011	0.703710557255883
1834	sub-0111_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-04	pain	low	low	epoch-stim_trial-010_cue-low_stim-low	trial-011	-0.9449400997970842	3.0505510483943903	0.703710557255883
1835	sub-0111_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-03	run-04	pain	high	med	epoch-stim_trial-011_cue-high_stim-med	trial-012	-0.9449400997970842	1.1284818341799299	0.703710557255883
1836	sub-0111_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-01	pain	low	high	epoch-stim_trial-000_cue-low_stim-high	trial-001	-0.805292779033087	2.9079408352219835	0.6071755643864036
1837	sub-0111_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-01	pain	high	med	epoch-stim_trial-001_cue-high_stim-med	trial-002	-0.805292779033087	4.072270871185381	0.6071755643864036
1838	sub-0111_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-01	pain	low	low	epoch-stim_trial-002_cue-low_stim-low	trial-003	-0.805292779033087	1.6066801508351913	0.6071755643864036
1839	sub-0111_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-01	pain	low	low	epoch-stim_trial-003_cue-low_stim-low	trial-004	-0.805292779033087	1.4052403078902085	0.6071755643864036
1840	sub-0111_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-01	pain	high	low	epoch-stim_trial-004_cue-high_stim-low	trial-005	-0.805292779033087	2.58835769911904	0.6071755643864036
1841	sub-0111_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-01	pain	high	med	epoch-stim_trial-005_cue-high_stim-med	trial-006	-0.805292779033087	2.781939370280018	0.6071755643864036
1842	sub-0111_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-01	pain	high	low	epoch-stim_trial-006_cue-high_stim-low	trial-007	-0.805292779033087	1.65747661658231	0.6071755643864036
1843	sub-0111_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-01	pain	low	high	epoch-stim_trial-007_cue-low_stim-high	trial-008	-0.805292779033087	3.0120516095263157	0.6071755643864036
1844	sub-0111_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-01	pain	low	med	epoch-stim_trial-008_cue-low_stim-med	trial-009	-0.805292779033087	2.068165341341677	0.6071755643864036
1845	sub-0111_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-01	pain	low	med	epoch-stim_trial-009_cue-low_stim-med	trial-010	-0.805292779033087	1.8278645062099785	0.6071755643864036
1846	sub-0111_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-01	pain	high	high	epoch-stim_trial-010_cue-high_stim-high	trial-011	-0.805292779033087	2.2282921064631322	0.6071755643864036
1847	sub-0111_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-01	pain	high	high	epoch-stim_trial-011_cue-high_stim-high	trial-012	-0.805292779033087	1.774003300514687	0.6071755643864036
1848	sub-0111_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-06	pain	low	low	epoch-stim_trial-000_cue-low_stim-low	trial-001	-1.0301854026539434	2.675361346369525	0.5494358843881324
1849	sub-0111_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-06	pain	low	med	epoch-stim_trial-001_cue-low_stim-med	trial-002	-1.0301854026539434	2.591501882353498	0.5494358843881324
1850	sub-0111_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-06	pain	high	med	epoch-stim_trial-002_cue-high_stim-med	trial-003	-1.0301854026539434	2.6014592190384263	0.5494358843881324
1851	sub-0111_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-06	pain	low	high	epoch-stim_trial-003_cue-low_stim-high	trial-004	-1.0301854026539434	2.609558773533025	0.5494358843881324
1852	sub-0111_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-06	pain	high	med	epoch-stim_trial-004_cue-high_stim-med	trial-005	-1.0301854026539434	2.293188000291805	0.5494358843881324
1853	sub-0111_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-06	pain	low	high	epoch-stim_trial-005_cue-low_stim-high	trial-006	-1.0301854026539434	2.4242228549206954	0.5494358843881324
1854	sub-0111_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-06	pain	low	low	epoch-stim_trial-006_cue-low_stim-low	trial-007	-1.0301854026539434	1.6347720066568372	0.5494358843881324
1855	sub-0111_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-06	pain	high	high	epoch-stim_trial-007_cue-high_stim-high	trial-008	-1.0301854026539434	2.3730282481237452	0.5494358843881324
1856	sub-0111_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-06	pain	high	high	epoch-stim_trial-008_cue-high_stim-high	trial-009	-1.0301854026539434	2.652262452128876	0.5494358843881324
1857	sub-0111_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-06	pain	high	low	epoch-stim_trial-009_cue-high_stim-low	trial-010	-1.0301854026539434	1.9046240480794734	0.5494358843881324
1858	sub-0111_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-06	pain	high	low	epoch-stim_trial-010_cue-high_stim-low	trial-011	-1.0301854026539434	2.358433901168712	0.5494358843881324
1859	sub-0111_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0111	ses-04	run-06	pain	low	med	epoch-stim_trial-011_cue-low_stim-med	trial-012	-1.0301854026539434	2.366519747919521	0.5494358843881324
1860	sub-0112_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0112	ses-03	run-01	pain	low	low	epoch-stim_trial-000_cue-low_stim-low	trial-001	-0.10046278396150904	3.144917332977955	0.31368629639056655
1861	sub-0112_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0112	ses-03	run-01	pain	low	med	epoch-stim_trial-001_cue-low_stim-med	trial-002	-0.10046278396150904	1.7165018070810005	0.31368629639056655
1862	sub-0112_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0112	ses-03	run-01	pain	low	low	epoch-stim_trial-002_cue-low_stim-low	trial-003	-0.10046278396150904	-0.976542461585995	0.31368629639056655
1863	sub-0112_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0112	ses-03	run-01	pain	low	high	epoch-stim_trial-003_cue-low_stim-high	trial-004	-0.10046278396150904	0.3513019562781387	0.31368629639056655
1864	sub-0112_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0112	ses-03	run-01	pain	high	med	epoch-stim_trial-004_cue-high_stim-med	trial-005	-0.10046278396150904	0.14578137592249008	0.31368629639056655
1865	sub-0112_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0112	ses-03	run-01	pain	high	high	epoch-stim_trial-005_cue-high_stim-high	trial-006	-0.10046278396150904	0.5846291938507511	0.31368629639056655
1866	sub-0112_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0112	ses-03	run-01	pain	high	med	epoch-stim_trial-006_cue-high_stim-med	trial-007	-0.10046278396150904	0.19429022199378043	0.31368629639056655
1867	sub-0112_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0112	ses-03	run-01	pain	high	low	epoch-stim_trial-007_cue-high_stim-low	trial-008	-0.10046278396150904	0.40769375246320366	0.31368629639056655
1868	sub-0112_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0112	ses-03	run-01	pain	high	low	epoch-stim_trial-008_cue-high_stim-low	trial-009	-0.10046278396150904	0.14346947632637075	0.31368629639056655
1869	sub-0112_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0112	ses-03	run-01	pain	high	high	epoch-stim_trial-009_cue-high_stim-high	trial-010	-0.10046278396150904	1.022190512093471	0.31368629639056655
1870	sub-0112_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0112	ses-03	run-01	pain	low	med	epoch-stim_trial-010_cue-low_stim-med	trial-011	-0.10046278396150904	0.3665067319211783	0.31368629639056655
1871	sub-0112_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0112	ses-03	run-01	pain	low	high	epoch-stim_trial-011_cue-low_stim-high	trial-012	-0.10046278396150904	0.25613810298608564	0.31368629639056655
1872	sub-0114_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-03	pain	low	low	epoch-stim_trial-000_cue-low_stim-low	trial-001	-1.485053873568217	3.221258682166687	0.6355619107597924
1873	sub-0114_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-03	pain	low	med	epoch-stim_trial-001_cue-low_stim-med	trial-002	-1.485053873568217	1.6267755784744358	0.6355619107597924
1874	sub-0114_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-03	pain	high	med	epoch-stim_trial-002_cue-high_stim-med	trial-003	-1.485053873568217	3.33352607554969	0.6355619107597924
1875	sub-0114_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-03	pain	low	high	epoch-stim_trial-003_cue-low_stim-high	trial-004	-1.485053873568217	2.819462727303028	0.6355619107597924
1876	sub-0114_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-03	pain	high	med	epoch-stim_trial-004_cue-high_stim-med	trial-005	-1.485053873568217	2.0959055762241188	0.6355619107597924
1877	sub-0114_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-03	pain	low	high	epoch-stim_trial-005_cue-low_stim-high	trial-006	-1.485053873568217	2.853006810539249	0.6355619107597924
1878	sub-0114_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-03	pain	low	low	epoch-stim_trial-006_cue-low_stim-low	trial-007	-1.485053873568217	1.7987492586539853	0.6355619107597924
1879	sub-0114_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-03	pain	high	high	epoch-stim_trial-007_cue-high_stim-high	trial-008	-1.485053873568217	2.761142635416193	0.6355619107597924
1880	sub-0114_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-03	pain	high	high	epoch-stim_trial-008_cue-high_stim-high	trial-009	-1.485053873568217	1.8587729718369737	0.6355619107597924
1881	sub-0114_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-03	pain	high	low	epoch-stim_trial-009_cue-high_stim-low	trial-010	-1.485053873568217	2.7897254116186576	0.6355619107597924
1882	sub-0114_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-03	pain	high	low	epoch-stim_trial-010_cue-high_stim-low	trial-011	-1.485053873568217	1.8569690039142142	0.6355619107597924
1883	sub-0114_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-03	pain	low	med	epoch-stim_trial-011_cue-low_stim-med	trial-012	-1.485053873568217	2.3010276632028486	0.6355619107597924
1884	sub-0114_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-04	pain	high	low	epoch-stim_trial-000_cue-high_stim-low	trial-001	-0.5733454485205205	3.0764502345111433	0.4803123367129575
1885	sub-0114_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-04	pain	low	low	epoch-stim_trial-001_cue-low_stim-low	trial-002	-0.5733454485205205	1.9035341544944253	0.4803123367129575
1886	sub-0114_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-04	pain	low	med	epoch-stim_trial-002_cue-low_stim-med	trial-003	-0.5733454485205205	1.5896825410693833	0.4803123367129575
1887	sub-0114_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-04	pain	low	high	epoch-stim_trial-003_cue-low_stim-high	trial-004	-0.5733454485205205	2.4268596508477915	0.4803123367129575
1888	sub-0114_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-04	pain	high	med	epoch-stim_trial-004_cue-high_stim-med	trial-005	-0.5733454485205205	0.3297919237021055	0.4803123367129575
1889	sub-0114_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-04	pain	high	high	epoch-stim_trial-005_cue-high_stim-high	trial-006	-0.5733454485205205	2.101943643975382	0.4803123367129575
1890	sub-0114_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-04	pain	high	low	epoch-stim_trial-006_cue-high_stim-low	trial-007	-0.5733454485205205	1.69510720089899	0.4803123367129575
1891	sub-0114_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-04	pain	high	high	epoch-stim_trial-007_cue-high_stim-high	trial-008	-0.5733454485205205	2.2286896918266277	0.4803123367129575
1892	sub-0114_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-04	pain	low	low	epoch-stim_trial-008_cue-low_stim-low	trial-009	-0.5733454485205205	2.0383992962864155	0.4803123367129575
1893	sub-0114_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-04	pain	low	med	epoch-stim_trial-009_cue-low_stim-med	trial-010	-0.5733454485205205	2.0553344500801787	0.4803123367129575
1894	sub-0114_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-04	pain	low	high	epoch-stim_trial-010_cue-low_stim-high	trial-011	-0.5733454485205205	2.288293817699961	0.4803123367129575
1895	sub-0114_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0114	ses-01	run-04	pain	high	med	epoch-stim_trial-011_cue-high_stim-med	trial-012	-0.5733454485205205	3.016640542590277	0.4803123367129575
1896	sub-0115_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-01	pain	high	med	epoch-stim_trial-000_cue-high_stim-med	trial-001	-0.6015930310681601	2.6411246031843265	0.41557708219228684
1897	sub-0115_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-01	pain	high	low	epoch-stim_trial-001_cue-high_stim-low	trial-002	-0.6015930310681601	0.5237256882183225	0.41557708219228684
1898	sub-0115_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-01	pain	low	med	epoch-stim_trial-002_cue-low_stim-med	trial-003	-0.6015930310681601	0.2057870364201892	0.41557708219228684
1899	sub-0115_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-01	pain	high	high	epoch-stim_trial-003_cue-high_stim-high	trial-004	-0.6015930310681601	1.6599845990329065	0.41557708219228684
1900	sub-0115_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-01	pain	high	high	epoch-stim_trial-004_cue-high_stim-high	trial-005	-0.6015930310681601	3.58748210019819	0.41557708219228684
1901	sub-0115_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-01	pain	low	high	epoch-stim_trial-005_cue-low_stim-high	trial-006	-0.6015930310681601	-0.7457397216897961	0.41557708219228684
1902	sub-0115_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-01	pain	high	med	epoch-stim_trial-006_cue-high_stim-med	trial-007	-0.6015930310681601	1.7182185642957517	0.41557708219228684
1903	sub-0115_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-01	pain	high	low	epoch-stim_trial-007_cue-high_stim-low	trial-008	-0.6015930310681601	0.39105395155653017	0.41557708219228684
1904	sub-0115_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-01	pain	low	high	epoch-stim_trial-008_cue-low_stim-high	trial-009	-0.6015930310681601	0.9570347947606647	0.41557708219228684
1905	sub-0115_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-01	pain	low	low	epoch-stim_trial-009_cue-low_stim-low	trial-010	-0.6015930310681601	1.0923964919289983	0.41557708219228684
1906	sub-0115_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-01	pain	low	low	epoch-stim_trial-010_cue-low_stim-low	trial-011	-0.6015930310681601	1.1144250197141399	0.41557708219228684
1907	sub-0115_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-01	pain	low	med	epoch-stim_trial-011_cue-low_stim-med	trial-012	-0.6015930310681601	0.0065531486709007325	0.41557708219228684
1908	sub-0115_ses-01_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-05	pain	high	med	epoch-stim_trial-000_cue-high_stim-med	trial-001	-0.03718189014581144	2.278661265836253	0.1838293950594878
1909	sub-0115_ses-01_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-05	pain	low	med	epoch-stim_trial-001_cue-low_stim-med	trial-002	-0.03718189014581144	-0.3926535863274445	0.1838293950594878
1910	sub-0115_ses-01_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-05	pain	high	low	epoch-stim_trial-002_cue-high_stim-low	trial-003	-0.03718189014581144	0.2302878374078582	0.1838293950594878
1911	sub-0115_ses-01_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0115	ses-01	run-05	pain	low	med	epoch-stim_trial-003_cue-low_stim-med	trial-004	-0.03718189014581144	0.7996948382695663	0.1838293950594878
