sub-ID,SID,A#,Date,Session #,Staff,Time in Scanner,Audio Check (during scout),"ses-01
T1 
(Structural)",ses-01          T1 Quality Check,ses-01 T1 actions,"ses-01
DWI","ses-04
Fractional 
Run-01","ses-04
Fractional 
Run-02","ses-01,03,04
PVC 
Run-01","ses-01,03,04
PVC 
Run-02","ses-01,03,04
PVC 
Run-03","ses-01,03,04
PVC 
Run-04","ses-01,03,04
PVC 
Run-05","ses-01,03,04
PVC 
Run-06","ses-03
short-video","ses-02
Narratives 
Run-01","ses-02
Narratives 
Run-02","ses-02
Narratives 
Run-03","ses-02
Narratives 
Run-04","ses-02
Faces 
Run-01","ses-02
Faces
Run-02","ses-02
Faces 
Run-03","ses-01,02,03,04
Align Videos 
Run-01","ses-01,02,03,04
Align Videos 
Run-02","ses-01,02,03,04
Align Videos 
Run-03","ses-01,02,03,04
Align Videos 
Run-04",Scan comments?,T-Points for scan time?,# T-Points,BioPac?,EDA location,PPD location,BioPac Comments?,GitPush?,BioPac Saved?,Data on Rolando?,Data sent comments?,Post-scan: Debrief
sub-0058,SID000452,A003950,08/25/2021,ses-04,"MA, TS",12:05 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,- PVC 04: so much movement ,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,,,Yes
sub-0055,SID001959,A003951,08/25/2021,ses-04,"MA, TS",1:55 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,,,
sub-0059,SID001953,A003952,08/25/2021,ses-02,"MA, HJ",3:40 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,,,N/A
sub-0056,SID001956,A003953,08/25/2021,ses-04,"MA, HJ",5:40 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,repeat_use,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,fractionals collected in one file,Yes,On PC only,,,
sub-0062,SID001969,A003954,08/26/2021,ses-04,"EM, TS",8:40 AM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0052,SID001957,A003955,08/26/2021,ses-03,"EM, TS",11:24 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,no_data,no_data,no_data,no_data,no_data,no_data,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,-no data because we were completing a previous ses-03 scan,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0052,SID001957,A003956,08/26/2021,ses-04,"EM, TS",12:30 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0051,SID001727,A003957,08/26/2021,ses-04,"EM, TS",2:10 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0053,SID001958,A003958,08/26/2021,ses-04,"EM, HJ",3:52 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0057,SID001971,A003959,08/26/2021,ses-02,"EM, HJ",5:45 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0057,SID001971,A003960,08/26/2021,ses-01,"EM, HJ",7:35 PM,no_data,N/A,,,N/A,N/A,N/A,no_data,no_data,no_data,no_data,no_data,no_data,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,no_data,no_data,no_data,complete,-rerun of just ses1 align vids run4,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0057,SID001971,A003965,08/30/2021,ses-03,"BH, HJ",3:20 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,repeat_use,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0061,SID001964,A003966,08/30/2021,ses-03,"BH, HJ",5:25 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0064,SID001975,A003971,09/01/2021,ses-01,"MA, TS",8:45 AM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete, labjack error on Matlab three times before PVC could start. Once started the first run it went smoothly. ,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0059,SID001953,A003972,09/01/2021,ses-03,"MA, TS",12:20 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,repeat_use,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,PVC-02: program froze in the middle of the rating during the first pain run after 3 pain ratings (VPCPVC) so we had to restart matlab and redo Run 2 with P's consent,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0065,SID001976,A003973,09/01/2021,ses-01,"MA, TS",2:20 PM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0068,SID001977,A003974,09/01/2021,ses-01,"BH, MA",4:25 PM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,no_data,"-AlignVid-06: P had to use the washroom right before run 6 and had had also felt distressed since he had been trying to locate the squeeze ball for a while and was not able to. Since we were running late due to the P asking for glasses after he was put in, we skipped the last align vid run 6 to add to the next session. ",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0060,SID001970,A003975,09/01/2021,ses-02,"BH, MA",6:10 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0066,SID001978,A003976,09/01/2021,ses-01,"BH, MA",8:20 PM,complete,complete,,,complete,N/A,N/A,complete,no_data,complete,no_data,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,"PVC: due to thermode error 8007, we skipped both pain runs VPCPVC and reopened matlab to make other runs. ",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0071,SID001979,A003977,09/02/2021,ses-01,"LS, TS",8:30 AM,complete,complete,,,complete,N/A,N/A,complete,complete_dontuse,complete,complete,no_data,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,PVC: thermode worked fine for a few trials in run 2 but then stopped reaching the correct temperature and ultimately failed a pre-test. We had to stop that run. The thermode then threw an 8007 error during pretest before the next pain run so it wasn't usable,N/A,,,,,,Yes,,,,N/A
sub-0070,SID001980,A003978,09/02/2021,ses-01,"LS, TS",10:30 AM,complete,complete,,,complete,N/A,N/A,complete,complete,no_data,complete,complete,no_data,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,"The thermode was still not working from first participant today, so no pain data was collected",N/A,,,,,,Yes,,,,N/A
sub-0069,SID001981,A003979,09/02/2021,ses-01,"MA, HJ",3:40 PM,complete,complete,,,complete,N/A,N/A,repeat_use,complete,complete_dontuse,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,"010 run-01
011 scout_ses-51
012 fmap_run-51
014 func_run-01
015 func_run-02
016 func_run-03
017 func_run-03
018 scout_ses-61
019 scout_ses-01
020 fmap_run-61
021 fmap_run-61
022 func_run-04
023 func_run-05
024 func_run-06",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0060,SID001970,A003980,09/02/2021,ses-03,"MA, HJ",6:00 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0065,SID001976,A003982,09/02/2021,ses-02,"MA, HJ",7:45 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0064,SID001975,A003993,09/08/2021,ses-02,"MA, TS",8:45 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,repeat_use,repeat_use,complete,complete,complete,complete,complete,Faces: Before R03. Terry suggested confirming the geometry so we repeated faces task 01 and 02 since we were ahead of the schedule to make sure the data is useable.,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0065,SID001976,A003994,09/08/2021,ses-03,"MA, TS",10:55 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,Short vid: lab jack error upon staring matlab but no impact on runs - restarted and ran smoothly,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0057,SID001971,A003995,09/08/2021,ses-04,"MA, TS",12:40 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,no_data,no_data,N/A,N/A,Align Vid: No data since subject needed to use the bathroom and we would have been put behind if we put her back in the scanner again. ,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,
sub-0066,SID001978,A003996,09/08/2021,ses-02,"MA, TS",2:15 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,Faces task: froze before 03 (3 times) even though it was restarted before the task but we didn't have to repeat a run since it was not started yet. Issue was resolved by shutting biopac off and on. ,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0061,SID001964,A003997,09/08/2021,ses-04,"MA, LS",4:20 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,
sub-0070,SID001980,A003998,09/08/2021,ses-02,"MA, LS",6:50 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0069,SID001981,A003999,09/09/2021,ses-02,"BH, LS",3:30 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,incomplete_use,complete,complete,complete,complete,complete,complete,complete,complete,Narratives: participant had to discontinue run 3 because of issue with glasses. Partial data collected.,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,,,N/A
sub-0065,SID001976,A004000,09/09/2021,ses-04,"BH, LS",6:30 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,incomplete_use,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,"Fractionals: Participant reported that the text was difficult to read during the tomsaxe task
PVC: TSA trigger failed on last pain stimuli (P did not receive pain stimulus #12 on run 6). Confirmed that only one stimulus was missed.",N/A,,,,,,Yes,,,,
sub-0075,SID001985,A004004,09/13/2021,ses-01,"MA, TS",2:20 PM,complete,complete,,,complete,N/A,N/A,no_data,complete,complete,complete,no_data,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,"PVC: Due to current thermode issues and all being dysfunctional, we skipped the pain runs PCVCPV. We used the first 4 runs on the sccanner and skipped the last two. ",N/A,,Yes,Bottom left foot,Yes,,Yes,On PC only,Yes,,N/A
sub-0059,SID001953,A004009,09/15/2021,ses-04,"MA, TS",10:15 AM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,no_data,complete,complete,no_data,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,"PVC: Due to current thermode issues and all being dysfunctional, we skipped the pain runs CPVVPC. We skipped the ryns on the scanner accordingly. ",N/A,,Yes,Bottom right foot,Right big toe,P had injury to the left foot,Yes,On PC only,Yes,,
sub-0075,SID001985,A004010,09/15/2021,ses-02,"MA, TS",11:50 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,repeat_use,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,Narratives: P had adjusted the volume during calibration but could't hear the audio properly during the narratives task so we repeated the fisrt run twice before the audio was ok. She was surprised by how loud the scanner was. ,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0069,SID001981,A004012,06/15/1995,ses-03,"HJ*, MK",6:45 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,no_data,complete,complete,complete,complete,no_data,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,"PVC: Due to current thermode issues and all being dysfunctional, we skipped the pain runs PVCCVP. We ran run-02, 03, 04, 05",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0064,SID001975,A004013,09/16/2021,ses-03,"MA, TS",8:45 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,no_data,complete,complete,complete,no_data,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,"PVC: Due to current thermode issues and all being dysfunctional, we skipped the pain runs CVPVCP",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0076,SID000866,A004014,09/16/2021,ses-01,"MA, TS",10:20 AM,complete,complete,,,complete,N/A,N/A,complete,no_data,complete,no_data,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,"PVC: Due to current thermode issues and all being dysfunctional, we skipped the pain runs VPCPVC",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0079,SID001988,A004015,09/16/2021,ses-01,"MA, TS",12:30 PM,complete,complete,,,complete,N/A,N/A,complete,complete,no_data,no_data,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,"PVC: Due to current thermode issues and all being dysfunctional, we skipped the pain runs VCPPCV",Yes,2,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0066,SID001978,A004016,09/16/2021,ses-03,"MA, TS",2:20 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,no_data,complete,complete,no_data,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,"PVC: Due to current thermode issues and all being dysfunctional, we skipped the pain runs CPVVPC
R03: After the first run, matlab was closed up and openned again but something in the code was changed and had to get it from github. so procceded with short and then align vids and then went back to run 3 of PVC.  ",No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0077,SID001989,A004017,09/16/2021,ses-01,"MA, RV",4:10 PM,complete,complete,,,complete,N/A,N/A,complete,complete,no_data,no_data,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,"PVC: Due to current thermode issues and all being dysfunctional, we skipped the pain runs VCPPCV",Yes,2,Yes,Bottom left foot,Right big toe,Our scan buddy mistakenly saved all biopac data on social template,Yes,On PC only,Yes,,N/A
sub-0069,SID001981,A004018,09/16/2021,ses-04,"MA, SI",5:45 PM,complete,N/A,N/A,N/A,N/A,complete,complete,no_data,complete,complete,complete,no_data,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,"PVC: Due to current thermode issues and all being dysfunctional, we skipped the pain runs PCVCPV. ",No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0064,SID001975,A004024,09/20/2021,ses-04,"MA, TS",10:45 AM,complete,N/A,N/A,N/A,N/A,complete,complete,no_data,complete,complete,complete,no_data,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,PVC: Thermode was received and passed the test yesterday but failed the first pain run. We skipped both pain runs for this participant PCVCPV,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0076,SID000866,A004025,09/20/2021,ses-02,"MA, TS",12:30 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,incomplete_use,complete,complete,complete,complete,Faces 03: The code abruptly quit in the middle (no issues with initiation of the run). No data for the intensity rating of last run.,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0070,SID001980,A004026,09/20/2021,ses-03,"MA, TS",2:30 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,no_data,no_data,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,"PVC: Due to the newly received thermode breaking again, we skipped the pain runs VCPPCV. ",No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0075,SID001985,A004029,09/22/2021,ses-03,"MA, TS",9:40 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,no_data,complete,complete,no_data,complete,repeat_use,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,ShortVid: Repeated midway since P squeezed the ball to have the volume increased,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0076,SID000866,A004030,09/22/2021,ses-03,"MA, TS",10:30 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,no_data,complete,complete,no_data,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0070,SID001980,A004031,09/22/2021,ses-04,"MA, TS",12:00 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,PVC: Thermode was calbrated and ready to use. First scan that she rated pain. ,No,,Yes,Bottom left foot,Right big toe,One of the leads on the left foot was disconnected when taking P out of the scanner,Yes,On PC only,Yes,,Yes
sub-0066,SID001978,A004032,09/22/2021,ses-04,"MA, TS",2:00 PM,complete,N/A,N/A,N/A,N/A,repeat_use,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,PVC: started run 01 (P) over since his ratings were very low for highest Ts. He confirmed that he is feeling the heat and we started over again.,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0073,SID001993,A004034,09/22/2021,ses-01,"EM, WM",6:50 PM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0074,SID001994,A004035,09/22/2021,ses-01,"EM, WM",8:50 PM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0080,SID001995,A004036,09/23/2021,ses-01,"EM, TS",10:25 AM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0079,SID001988,A004037,09/23/2021,ses-02,"EM, TS",12:25 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,repeat_use,complete,complete,complete,complete,complete,Faces 02: Sub's head was uncomfortable so we had to immediately stop and restart run,Yes,2,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0074,SID001994,A004039,09/23/2021,ses-02,"HJ, ScanBuddy",6:45 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,repeat_use,complete,complete,complete,complete,Faces 03: frozen run,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0077,SID001989,A004040,09/23/2021,ses-02,"HJ, ScanBuddy",8:55 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,Yes,2,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0073,SID001993,A004044,09/27/2021,ses-02,"MA, Scan buddy",6:30 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0078,SID001998,A004045,09/27/2021,ses-01,"MA, Scan buddy",8:30 PM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0078,SID001998,A004051,09/29/2021,ses-02,"MA, TS",8:30 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0076,SID000866,A004052,09/29/2021,ses-04,"MA, TS",10:35 AM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0075,SID001985,A004053,09/29/2021,ses-04,"MA, TS",12:15 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0073,SID001993,A004054,09/29/2021,ses-03,"BH, AB",6:40 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,"PVC: Check runs 2-4. When we went to relocated the thermode, participant said she wasn't sleeping, but she appeared to be.",No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0080,SID001995,A004055,09/29/2021,ses-02,"BH, HJ",8:30 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0081,SID002002,A004056,09/30/2021,ses-01,"EM, TS",8:30 AM,complete,complete,Need quality check,Continue & make note,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,"T1: grainy, grey/vs white not well demarcated",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0079,SID001988,A004057,09/30/2021,ses-03,"EM, TS",12:12 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete_dontuse,repeat_use,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,Yes,2,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0074,SID001994,A004058,09/30/2021,ses-03,"LS, SI",7:00 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,,,,,,,Yes,,,,N/A
sub-0083,SID002003,A004059,09/30/2021,ses-01,"LS, WM",20:15,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,"This note is written on Oct 20. During session 3, after the first cognitive run, P let us know that he has not been making ratings for cognitive run same vs. different and has only been rating the difficulty level. ",,,,,,,Yes,,,,N/A
sub-0082,SID002008,A004073,10/06/2021,ses-01,"MA, TS",8:50 AM,complete,complete,Good,,complete,N/A,N/A,repeat_dontuse,no_data,no_data,no_data,no_data,no_data,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,"PVC: We start PVC task multiple times (P), the cursor kep diappering and the code was freezing midway. After restarting everything (besides getting the lab jack error multiple times) and checking connections, I notived the anchor for cable from stim PC to TP link was broken and connection was loose. Since we're in the middle of align vids, I'm not sure if the problem is resolved but will check before the next participant.",No,,Yes,Bottom left foot,Right big toe,No biopac data for PVC,Yes,On PC only,Yes,,N/A
sub-0078,SID001998,A004074,10/06/2021,ses-03,"MA, TS",10:40 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
